"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tokelau","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tonga","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Trinidad and Tobago","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.297,"",,2000,0.314,"",,2005,0.309,"I",,2011,0.3362,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tunisia","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,1975,1.07,"",,1980,1.9,"",,1985,2.3,"",,1990,3.067,"",,1995,2.849,"I",,2001,2.809,"I",,,,"",,2011,3.217,"I",,2017,4.768,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkey","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,31.6,"I",,,,"",,2002,37.78,"I",,2006,35.94,"I",,2012,50.51,"E",,2017,58.76,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkmenistan","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,23.7,"I",,2000,24.91,"I",,2004,27.87,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tuvalu","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.2,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.3174,"I",,,,"",,2008,0.637,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,26.0,"",,,,"",,2000,18.28,"",,2005,15.08,"",,2010,14.85,"",,2017,8.635,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.9,"",,,,"",,,,"",,1995,1.723,"",,2000,2.334,"I",,2005,2.235,"I",,,,"",,2017,2.562,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,13.48,"K",,1985,11.5,"K",,1990,12.02,"K",,1995,12.09,"K",,2002,15.78,"K",,2007,8.48,"K",,2012,8.017,"K",,2016,8.42,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,5.184,"K",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,517.6,"K",,,,"",,1990,465.1,"","[8]",,,"",,2000,473.5,"","[9,10]",2005,478.6,"","[11,12]",2010,418.7,"","[13,14]",2015,444.3,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Total freshwater withdrawal (10^9 m3/year)",,,"",,1965,0.65,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,3.66,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,53.76,"I",,2001,53.74,"",,2005,49.16,"I",,,,"",,2017,58.9,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,1970,4.1,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,9.059,"I",,2007,22.62,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,37.86,"",,1985,45.27,"",,,,"",,,,"",,,,"",,2005,81.86,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.922,"",,,,"",,2000,3.384,"I",,2005,3.54,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.747,"",,1994,1.706,"",,2002,1.572,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Total freshwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,1.22,"",,,,"",,,,"",,2002,4.205,"",,2007,3.57,"",,,,"",,2017,3.339,"",


Metadata:
"[1] [Observations] | Only Metropolitan France"
"[2] [Comparability (geographical)] | Includes only Island of Mauritius"
"[3] [Overall accuracy] | Difference with total water withdrawal by sector is coming from the 0.0832km3 water bought to Mekorot (Israeli Water Company)"
"[4] [Components] | 3.41 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included"
"[5] [Components] | 3.025 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included"
"[6] [Components] | 3.1629 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included"
"[7] [Components] | 3.136 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included"
"[8] [Components] | 92.2 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included. Also, 0.58 km3 of desalinated water and 1.284 km3 of direct use of treated wastewater, not included."
"[9] [Components] | 82.85 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included. Also, 0.58 km3 of desalinated water and 2.345 km3 of direct use of treated wastewater, not included."
"[10] [Components] | Fresh surface water and groundwater withdrawal for agriculture account for 115.1 km3 and 81.4 km3 respectively. Fresh surface water and groundwater withdrawal for irrigation account for 110.5 km3 and 78.6 km3 respectively"
"[11] [Components] | External metadata: 80.89 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included. Also, 0.58 km3 of desalinated water and 2.345 km3 of direct use of treated wastewater, not included."
"[12] [Components] | Fresh surface water and groundwater withdrawal for agriculture account for 110.9 km3 and 80.95 km3 respectively. Fresh surface water and groundwater withdrawal for irrigation account for 103.1 km3 and 73.64 km3 respectively"
"[13] [Components] | Fresh surface water and groundwater withdrawal for agriculture account for 102.58 km3 and 72.48 km3 respectively. Fresh surface water and groundwater withdrawal for irrigation account for 90.97 km3 and 68.32 km3 respectively"
"[14] [Components] | 63.45 km3 of withdrawal of saline water (sea water, coastal brackish, saline groundwater), mostly for cooling of thermoelectric plants and some for mining, not included. Also, 0.58 km3 of desalinated water and 2.774 km3 of direct use of treated wastewater, not included."

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2020 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[04/07/2020 12:8]

