"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2010,2.97,"I",,2017,1.178,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,2.8,"",,,,"",,2017,2.562,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,2.49,"E",,1985,2.521,"E",,1990,2.709,"E",,1995,2.634,"E",,,,"",,,,"",,2012,2.046,"E",,2016,2.039,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,115.0,"E",,,,"",,1990,109.5,"",,,,"",,2000,115.0,"",,2005,109.7,"",,2010,104.9,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.14,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,5.0,"",,,,"",,2017,0.494,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,1.402,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,2.397,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,0.067,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Fresh groundwater withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.42,"I",,,,"",,,,"",,2017,0.935,"",


Metadata:
"[1] [Components] | Municipal water and small irrigation"
"[2] [Observations] | Only Metropolitan France"
"[3] [Components] | Including springs and non-renewable groundwater"
"[4] [Overall accuracy] | Official figure for water use"
"[5] [Components] | Municipal Water withdrawal (0.107 km3 in 2006) originate mainly from groundwater, except for Bamako (0.0464 km3 in 2006) where water is waithdrawn from the River Niger"
"[6] [Comparability (geographical)] | Includes only Island of Mauritius"
"[7] [Components] | Of which 0.65 km3/yr is fossil water in the south"
"[8] [Components] | Including 0.745 of shallow groundwater (estimation based on MEDD, 2009: see profile for full reference) and 1.321 of deep groundwater"

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2020 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[19/06/2020 8:8]

