"Cameroon","Total renewable groundwater (10^9 m3/yr)",1962,100.0,"E",,1967,100.0,"E",,1972,100.0,"E",,1977,100.0,"E",,1982,100.0,"E",,1987,100.0,"E",,1992,100.0,"E",,1997,100.0,"E",,2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2017,100.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Canada","Total renewable surface water (10^9 m3/yr)",1962,2892.0,"E",,1967,2892.0,"E",,1972,2892.0,"E",,1977,2892.0,"E",,1982,2892.0,"E",,1987,2892.0,"E",,1992,2892.0,"E",,1997,2892.0,"E",,2002,2892.0,"E",,2007,2892.0,"E",,2012,2892.0,"E",,2017,2892.0,"E",,,,"",
"Canada","Total renewable groundwater (10^9 m3/yr)",1962,370.0,"E",,1967,370.0,"E",,1972,370.0,"E",,1977,370.0,"E",,1982,370.0,"E",,1987,370.0,"E",,1992,370.0,"E",,1997,370.0,"E",,2002,370.0,"E",,2007,370.0,"E",,2012,370.0,"E",,2017,370.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Central African Republic","Total renewable surface water (10^9 m3/yr)",1962,141.0,"E",,1967,141.0,"E",,1972,141.0,"E",,1977,141.0,"E",,1982,141.0,"E",,1987,141.0,"E",,1992,141.0,"E",,1997,141.0,"E",,2002,141.0,"E",,2007,141.0,"E",,2012,141.0,"E",,2017,141.0,"E",,,,"",
"Central African Republic","Total renewable groundwater (10^9 m3/yr)",1962,56.0,"E",,1967,56.0,"E",,1972,56.0,"E",,1977,56.0,"E",,1982,56.0,"E",,1987,56.0,"E",,1992,56.0,"E",,1997,56.0,"E",,2002,56.0,"E",,2007,56.0,"E",,2012,56.0,"E",,2017,56.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Chad","Total renewable surface water (10^9 m3/yr)",1962,44.2,"E",,1967,44.2,"E",,1972,44.2,"E",,1977,44.2,"E",,1982,44.2,"E",,1987,44.2,"E",,1992,44.2,"E",,1997,44.2,"E",,2002,44.2,"E",,2007,44.2,"E",,2012,44.2,"E",,2017,44.2,"E",,,,"",
"Chad","Total renewable groundwater (10^9 m3/yr)",1962,11.5,"E",,1967,11.5,"E",,1972,11.5,"E",,1977,11.5,"E",,1982,11.5,"E",,1987,11.5,"E",,1992,11.5,"E",,1997,11.5,"E",,2002,11.5,"E",,2007,11.5,"E",,2012,11.5,"E",,2017,11.5,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Chile","Total renewable surface water (10^9 m3/yr)",1962,923.06,"E",,1967,923.06,"E",,1972,923.06,"E",,1977,923.06,"E",,1982,923.06,"E",,1987,923.06,"E",,1992,923.06,"E",,1997,923.06,"E",,2002,923.06,"E",,2007,923.06,"E",,2012,923.06,"E",,2017,923.06,"E",,,,"",
"Chile","Total renewable groundwater (10^9 m3/yr)",1962,140.0,"E",,1967,140.0,"E",,1972,140.0,"E",,1977,140.0,"E",,1982,140.0,"E",,1987,140.0,"E",,1992,140.0,"E",,1997,140.0,"E",,2002,140.0,"E",,2007,140.0,"E",,2012,140.0,"E",,2017,140.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"China","Total renewable surface water (10^9 m3/yr)",1962,2739.32,"E",,1967,2739.32,"E",,1972,2739.32,"E",,1977,2739.32,"E",,1982,2739.32,"E",,1987,2739.32,"E",,1992,2739.32,"E",,1997,2739.32,"E",,2002,2739.32,"E",,2007,2739.32,"E",,2012,2739.32,"E",,2017,2739.32,"E",,,,"",
"China","Total renewable groundwater (10^9 m3/yr)",1962,828.8,"E",,1967,828.8,"E",,1972,828.8,"E",,1977,828.8,"E",,1982,828.8,"E",,1987,828.8,"E",,1992,828.8,"E",,1997,828.8,"E",,2002,828.8,"E",,2007,828.8,"E",,2012,828.8,"E",,2017,828.8,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Colombia","Total renewable surface water (10^9 m3/yr)",1962,2360.0,"E",,1967,2360.0,"E",,1972,2360.0,"E",,1977,2360.0,"E",,1982,2360.0,"E",,1987,2360.0,"E",,1992,2360.0,"E",,1997,2360.0,"E",,2002,2360.0,"E",,2007,2360.0,"E",,2012,2360.0,"E",,2017,2360.0,"E",,,,"",
"Colombia","Total renewable groundwater (10^9 m3/yr)",1962,510.0,"E",,1967,510.0,"E",,1972,510.0,"E",,1977,510.0,"E",,1982,510.0,"E",,1987,510.0,"E",,1992,510.0,"E",,1997,510.0,"E",,2002,510.0,"E",,2007,510.0,"E",,2012,510.0,"E",,2017,510.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Comoros","Total renewable surface water (10^9 m3/yr)",1962,0.2,"E",,1967,0.2,"E",,1972,0.2,"E",,1977,0.2,"E",,1982,0.2,"E",,1987,0.2,"E",,1992,0.2,"E",,1997,0.2,"E",,2002,0.2,"E",,2007,0.2,"E",,2012,0.2,"E",,2017,0.2,"E",,,,"",
"Comoros","Total renewable groundwater (10^9 m3/yr)",1962,1.0,"E",,1967,1.0,"E",,1972,1.0,"E",,1977,1.0,"E",,1982,1.0,"E",,1987,1.0,"E",,1992,1.0,"E",,1997,1.0,"E",,2002,1.0,"E",,2007,1.0,"E",,2012,1.0,"E",,2017,1.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Congo","Total renewable surface water (10^9 m3/yr)",1962,832.0,"E",,1967,832.0,"E",,1972,832.0,"E",,1977,832.0,"E",,1982,832.0,"E",,1987,832.0,"E",,1992,832.0,"E",,1997,832.0,"E",,2002,832.0,"E",,2007,832.0,"E",,2012,832.0,"E",,2017,832.0,"E",,,,"",
"Congo","Total renewable groundwater (10^9 m3/yr)",1962,122.0,"E",,1967,122.0,"E",,1972,122.0,"E",,1977,122.0,"E",,1982,122.0,"E",,1987,122.0,"E",,1992,122.0,"E",,1997,122.0,"E",,2002,122.0,"E",,2007,122.0,"E",,2012,122.0,"E",,2017,122.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Cook Islands","Total renewable surface water (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",
"Cook Islands","Total renewable groundwater (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Costa Rica","Total renewable surface water (10^9 m3/yr)",1962,113.0,"E",,1967,113.0,"E",,1972,113.0,"E",,1977,113.0,"E",,1982,113.0,"E",,1987,113.0,"E",,1992,113.0,"E",,1997,113.0,"E",,2002,113.0,"E",,2007,113.0,"E",,2012,113.0,"E",,2017,113.0,"E",,,,"",
"Costa Rica","Total renewable groundwater (10^9 m3/yr)",1962,37.31,"E",,1967,37.31,"E",,1972,37.31,"E",,1977,37.31,"E",,1982,37.31,"E",,1987,37.31,"E",,1992,37.31,"E",,1997,37.31,"E",,2002,37.31,"E",,2007,37.31,"E",,2012,37.31,"E",,2017,37.31,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Côte d'Ivoire","Total renewable surface water (10^9 m3/yr)",1962,81.3,"E",,1967,81.3,"E",,1972,81.3,"E",,1977,81.3,"E",,1982,81.3,"E",,1987,81.3,"E",,1992,81.3,"E",,1997,81.3,"E",,2002,81.3,"E",,2007,81.3,"E",,2012,81.3,"E",,2017,81.3,"E",,,,"",
"Côte d'Ivoire","Total renewable groundwater (10^9 m3/yr)",1962,37.84,"E",,1967,37.84,"E",,1972,37.84,"E",,1977,37.84,"E",,1982,37.84,"E",,1987,37.84,"E",,1992,37.84,"E",,1997,37.84,"E",,2002,37.84,"E",,2007,37.84,"E",,2012,37.84,"E",,2017,37.84,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Croatia","Total renewable surface water (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,95.0,"E",,1997,95.0,"E",,2002,95.0,"E",,2007,95.0,"E",,2012,95.0,"E",,2017,95.0,"E",,,,"",
"Croatia","Total renewable groundwater (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,11.0,"E",,1997,11.0,"E",,2002,11.0,"E",,2007,11.0,"E",,2012,11.0,"E",,2017,11.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Cuba","Total renewable surface water (10^9 m3/yr)",1962,31.64,"E",,1967,31.64,"E",,1972,31.64,"E",,1977,31.64,"E",,1982,31.64,"E",,1987,31.64,"E",,1992,31.64,"E",,1997,31.64,"E",,2002,31.64,"E",,2007,31.64,"E",,2012,31.64,"E",,2017,31.64,"E",,,,"",
"Cuba","Total renewable groundwater (10^9 m3/yr)",1962,6.48,"E",,1967,6.48,"E",,1972,6.48,"E",,1977,6.48,"E",,1982,6.48,"E",,1987,6.48,"E",,1992,6.48,"E",,1997,6.48,"E",,2002,6.48,"E",,2007,6.48,"E",,2012,6.48,"E",,2017,6.48,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Cyprus","Total renewable surface water (10^9 m3/yr)",1962,0.56,"E",,1967,0.56,"E",,1972,0.56,"E",,1977,0.56,"E",,1982,0.56,"E",,1987,0.56,"E",,1992,0.56,"E",,1997,0.56,"E",,2002,0.56,"E",,2007,0.56,"E",,2012,0.56,"E",,2017,0.56,"E",,,,"",
"Cyprus","Total renewable groundwater (10^9 m3/yr)",1962,0.41,"E",,1967,0.41,"E",,1972,0.41,"E",,1977,0.41,"E",,1982,0.41,"E",,1987,0.41,"E",,1992,0.41,"E",,1997,0.41,"E",,2002,0.41,"E",,2007,0.41,"E",,2012,0.41,"E",,2017,0.41,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Czechia","Total renewable surface water (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,13.15,"E",,2002,13.15,"E",,2007,13.15,"E",,2012,13.15,"E",,2017,13.15,"E",,,,"",
"Czechia","Total renewable groundwater (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,1.43,"E",,2002,1.43,"E",,2007,1.43,"E",,2012,1.43,"E",,2017,1.43,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Democratic People's Republic of Korea","Total renewable surface water (10^9 m3/yr)",1962,76.15,"E",,1967,76.15,"E",,1972,76.15,"E",,1977,76.15,"E",,1982,76.15,"E",,1987,76.15,"E",,1992,76.15,"E",,1997,76.15,"E",,2002,76.15,"E",,2007,76.15,"E",,2012,76.15,"E",,2017,76.15,"E",,,,"",
"Democratic People's Republic of Korea","Total renewable groundwater (10^9 m3/yr)",1962,13.0,"E",,1967,13.0,"E",,1972,13.0,"E",,1977,13.0,"E",,1982,13.0,"E",,1987,13.0,"E",,1992,13.0,"E",,1997,13.0,"E",,2002,13.0,"E",,2007,13.0,"E",,2012,13.0,"E",,2017,13.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Democratic Republic of the Congo","Total renewable surface water (10^9 m3/yr)",1962,1282.0,"E",,1967,1282.0,"E",,1972,1282.0,"E",,1977,1282.0,"E",,1982,1282.0,"E",,1987,1282.0,"E",,1992,1282.0,"E",,1997,1282.0,"E",,2002,1282.0,"E",,2007,1282.0,"E",,2012,1282.0,"E",,2017,1282.0,"E",,,,"",
"Democratic Republic of the Congo","Total renewable groundwater (10^9 m3/yr)",1962,421.0,"E",,1967,421.0,"E",,1972,421.0,"E",,1977,421.0,"E",,1982,421.0,"E",,1987,421.0,"E",,1992,421.0,"E",,1997,421.0,"E",,2002,421.0,"E",,2007,421.0,"E",,2012,421.0,"E",,2017,421.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Denmark","Total renewable surface water (10^9 m3/yr)",1962,3.7,"E",,1967,3.7,"E",,1972,3.7,"E",,1977,3.7,"E",,1982,3.7,"E",,1987,3.7,"E",,1992,3.7,"E",,1997,3.7,"E",,2002,3.7,"E",,2007,3.7,"E",,2012,3.7,"E",,2017,3.7,"E",,,,"",
"Denmark","Total renewable groundwater (10^9 m3/yr)",1962,4.3,"E",,1967,4.3,"E",,1972,4.3,"E",,1977,4.3,"E",,1982,4.3,"E",,1987,4.3,"E",,1992,4.3,"E",,1997,4.3,"E",,2002,4.3,"E",,2007,4.3,"E",,2012,4.3,"E",,2017,4.3,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Djibouti","Total renewable surface water (10^9 m3/yr)",1962,0.3,"E",,1967,0.3,"E",,1972,0.3,"E",,1977,0.3,"E",,1982,0.3,"E",,1987,0.3,"E",,1992,0.3,"E",,1997,0.3,"E",,2002,0.3,"E",,2007,0.3,"E",,2012,0.3,"E",,2017,0.3,"E",,,,"",
"Djibouti","Total renewable groundwater (10^9 m3/yr)",1962,0.015,"E",,1967,0.015,"E",,1972,0.015,"E",,1977,0.015,"E",,1982,0.015,"E",,1987,0.015,"E",,1992,0.015,"E",,1997,0.015,"E",,2002,0.015,"E",,2007,0.015,"E",,2012,0.015,"E",,2017,0.015,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Dominica","Total renewable surface water (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",
"Dominica","Total renewable groundwater (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Dominican Republic","Total renewable surface water (10^9 m3/yr)",1962,23.5,"E",,1967,23.5,"E",,1972,23.5,"E",,1977,23.5,"E",,1982,23.5,"E",,1987,23.5,"E",,1992,23.5,"E",,1997,23.5,"E",,2002,23.5,"E",,2007,23.5,"E",,2012,23.5,"E",,2017,23.5,"E",,,,"",
"Dominican Republic","Total renewable groundwater (10^9 m3/yr)",1962,4.161,"E",,1967,4.161,"E",,1972,4.161,"E",,1977,4.161,"E",,1982,4.161,"E",,1987,4.161,"E",,1992,4.161,"E",,1997,4.161,"E",,2002,4.161,"E",,2007,4.161,"E",,2012,4.161,"E",,2017,4.161,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ecuador","Total renewable surface water (10^9 m3/yr)",1962,432.0,"E",,1967,432.0,"E",,1972,432.0,"E",,1977,432.0,"E",,1982,432.0,"E",,1987,432.0,"E",,1992,432.0,"E",,1997,432.0,"E",,2002,432.0,"E",,2007,432.0,"E",,2012,432.0,"E",,2017,432.0,"E",,,,"",
"Ecuador","Total renewable groundwater (10^9 m3/yr)",1962,134.0,"E",,1967,134.0,"E",,1972,134.0,"E",,1977,134.0,"E",,1982,134.0,"E",,1987,134.0,"E",,1992,134.0,"E",,1997,134.0,"E",,2002,134.0,"E",,2007,134.0,"E",,2012,134.0,"E",,2017,134.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Egypt","Total renewable surface water (10^9 m3/yr)",1962,56.0,"E",,1967,56.0,"E",,1972,56.0,"E",,1977,56.0,"E",,1982,56.0,"E",,1987,56.0,"E",,1992,56.0,"E",,1997,56.0,"E",,2002,56.0,"E",,2007,56.0,"E",,2012,56.0,"E",,2017,56.0,"E",,,,"",
"Egypt","Total renewable groundwater (10^9 m3/yr)",1962,1.5,"E",,1967,1.5,"E",,1972,1.5,"E",,1977,1.5,"E",,1982,1.5,"E",,1987,1.5,"E",,1992,1.5,"E",,1997,1.5,"E",,2002,1.5,"E",,2007,1.5,"E",,2012,1.5,"E",,2017,1.5,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"El Salvador","Total renewable surface water (10^9 m3/yr)",1962,22.69,"E",,1967,22.69,"E",,1972,22.69,"E",,1977,22.69,"E",,1982,22.69,"E",,1987,22.69,"E",,1992,22.69,"E",,1997,22.69,"E",,2002,22.69,"E",,2007,22.69,"E",,2012,22.69,"E",,2017,22.69,"E",,,,"",
"El Salvador","Total renewable groundwater (10^9 m3/yr)",1962,6.15,"E",,1967,6.15,"E",,1972,6.15,"E",,1977,6.15,"E",,1982,6.15,"E",,1987,6.15,"E",,1992,6.15,"E",,1997,6.15,"E",,2002,6.15,"E",,2007,6.15,"E",,2012,6.15,"E",,2017,6.15,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Equatorial Guinea","Total renewable surface water (10^9 m3/yr)",1962,25.0,"E",,1967,25.0,"E",,1972,25.0,"E",,1977,25.0,"E",,1982,25.0,"E",,1987,25.0,"E",,1992,25.0,"E",,1997,25.0,"E",,2002,25.0,"E",,2007,25.0,"E",,2012,25.0,"E",,2017,25.0,"E",,,,"",
"Equatorial Guinea","Total renewable groundwater (10^9 m3/yr)",1962,10.0,"E",,1967,10.0,"E",,1972,10.0,"E",,1977,10.0,"E",,1982,10.0,"E",,1987,10.0,"E",,1992,10.0,"E",,1997,10.0,"E",,2002,10.0,"E",,2007,10.0,"E",,2012,10.0,"E",,2017,10.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Eritrea","Total renewable surface water (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,7.215,"E",,2002,7.215,"E",,2007,7.215,"E",,2012,7.215,"E",,2017,7.215,"E",,,,"",
"Eritrea","Total renewable groundwater (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.5,"E",,2002,0.5,"E",,2007,0.5,"E",,2012,0.5,"E",,2017,0.5,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Estonia","Total renewable surface water (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,11.806,"E",,1997,11.806,"E",,2002,11.806,"E",,2007,11.806,"E",,2012,11.806,"E",,2017,11.806,"E",,,,"",
"Estonia","Total renewable groundwater (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4.0,"E",,1997,4.0,"E",,2002,4.0,"E",,2007,4.0,"E",,2012,4.0,"E",,2017,4.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Eswatini","Total renewable surface water (10^9 m3/yr)",1962,4.51,"E",,1967,4.51,"E",,1972,4.51,"E",,1977,4.51,"E",,1982,4.51,"E",,1987,4.51,"E",,1992,4.51,"E",,1997,4.51,"E",,2002,4.51,"E",,2007,4.51,"E",,2012,4.51,"E",,2017,4.51,"E",,,,"",
"Eswatini","Total renewable groundwater (10^9 m3/yr)",1962,0.66,"E",,1967,0.66,"E",,1972,0.66,"E",,1977,0.66,"E",,1982,0.66,"E",,1987,0.66,"E",,1992,0.66,"E",,1997,0.66,"E",,2002,0.66,"E",,2007,0.66,"E",,2012,0.66,"E",,2017,0.66,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ethiopia","Total renewable surface water (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,120.0,"E",,2002,120.0,"E",,2007,120.0,"E",,2012,120.0,"E",,2017,120.0,"E",,,,"",
"Ethiopia","Total renewable groundwater (10^9 m3/yr)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,20.0,"E",,2002,20.0,"E",,2007,20.0,"E",,2012,20.0,"E",,2017,20.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Faroe Islands","Total renewable surface water (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",
"Faroe Islands","Total renewable groundwater (10^9 m3/yr)",1962,0.0,"E",,1967,0.0,"E",,1972,0.0,"E",,1977,0.0,"E",,1982,0.0,"E",,1987,0.0,"E",,1992,0.0,"E",,1997,0.0,"E",,2002,0.0,"E",,2007,0.0,"E",,2012,0.0,"E",,2017,0.0,"E",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
